@id,@lat,@lon,name
3473932359,43.0538786,-1.4867462,Cromlech Luurtzu Hegoalde 3
3473932360,43.0536053,-1.4868659,Cromlech Luurtzu Hegoalde 4-5
3473932361,43.0575922,-1.4916623,Cromlech Luurtzuko Lepoa 1
3473932362,43.1582517,-1.4024181,Cromlech Nekaitz
3473932363,43.0798968,-1.5636949,Cromlech Olari
3473932364,43.0789475,-1.5637313,Cromlech Olariko Lepoa
3473932368,43.0461701,-1.4945385,Cromlech Otarra Bizkarra Lepoa 1
3473932369,43.2504795,-1.5530494,Cromlech Telletxeko Bizkarra Ekialde
3473932370,43.2310723,-1.4652380,Cromlech Urlegiko Bizkarra
3473932371,43.2283473,-1.4651873,Cromlech Zimiztako Lepoa
3473932372,43.2320084,-1.4205810,Cromlech tumular Gorostiko Lepoa 1
3473932373,43.2319918,-1.4205057,Cromlech tumular Gorostiko Lepoa 2
3473932374,43.2319966,-1.4204456,Cromlech tumular Gorostiko Lepoa 3
3473932375,43.2319838,-1.4203796,Cromlech tumular Gorostiko Lepoa 4
3473932376,43.2216083,-1.4303383,Cromlech tumular Gorramakil Hegoalde
3473932377,43.2250916,-1.4272118,Cromlech tumular Gorramakil Iparralde
3473932378,43.0622845,-1.5125188,Cromlech tumular Gurutze Meaka 1
3473932379,43.0681188,-1.5668182,Cromlech tumular Katillegiko Lepoa Hegoalde
3473932380,43.2541956,-1.4612604,Cromlech tumular Mairuilarrieta Hegoalde
3473932381,43.0878129,-1.4726882,Cromlech tumular Zaho 1
3473932382,43.0877910,-1.4723739,Cromlech tumular Zaho 2
3473932383,43.0876756,-1.4723474,Cromlech tumular Zaho 3
3473932384,43.0868090,-1.4722003,Cromlech tumular Zaho Ekialde
3473932385,43.0868371,-1.4734192,Cromlech tumular Zaho Hegoalde
3473932386,43.2660840,-1.4487498,Cromlech tumulares Zotaleta 1-7
3473932387,43.0512520,-1.5863035,Cromlechs Gatzagako Lepoa 1-3
3473932388,43.0761502,-1.5642439,Cromlechs Gorospilgo Lepoa 1-4
3473932391,43.2649331,-1.4213732,Cromlechs Iguzki Hegoalde 1-3
3473932392,43.2691079,-1.4204077,Cromlechs Iguzkiko Tontorra 1-2
3473932393,43.0405453,-1.5942942,Cromlechs Irumugeta 1-12
3473932394,43.0686011,-1.5665220,Cromlechs Katillegiko Lepoa Hegoalde 1-12
3473932395,43.0706966,-1.5655790,Cromlechs Katillegiko Lepoa Iparralde 1-2
3473932396,43.2549445,-1.4605986,Cromlechs Mairuilarrieta 1-3
3473932398,43.0808132,-1.5641476,Cromlechs Olariaga 1-4
3473932399,43.0404954,-1.5553301,Cromlechs Sagardegiko Lepoa 1-9
3473932400,43.2502673,-1.5566102,Cromlechs Telletxeko Bizkarra 1-3
3473932401,43.1445441,-1.4629419,Cromlechs tumulares Soalar 1-3
3473932402,43.2322829,-1.4643779,Cromlechs tumulares Urlegiko Lepoa 1-7
3475159669,43.0580423,-1.6687291,Cromlech Etene
3475159670,43.0600107,-1.6787218,Cromlech Paso de Napoleón Iparralde
3475324654,43.1155948,-1.8793169,Cromlech Erroizte Azpikoa 1
