@id,@lat,@lon,name
4896162402,51.7977510,-0.5578405,
4897821384,42.8494359,-2.6728742,
4897837974,42.8466044,-2.6782034,Gasteizko sekuoia/Sequoia de Vitoria
4897838505,42.8487370,-2.6801989,
4897859208,42.8427560,-2.6826136,
4917564260,51.2129487,9.1749349,
4930682521,49.5566454,6.1939206,
4935328299,45.1749540,5.7389897,
4941176691,42.8345050,-2.6673498,
4941176976,42.8347645,-2.6692796,
4941214637,42.8374423,-2.6864840,
4941214749,42.8373947,-2.6858960,
4941234299,42.8738129,-2.6784598,
4951099003,42.8412116,-2.6915717,
4951099006,42.8415309,-2.6917844,
4951099009,42.8417256,-2.6919164,
4951099531,42.8410288,-2.6914440,
4951100788,42.8436941,-2.6919857,
4951100792,42.8430141,-2.6921179,
4951100830,42.8434852,-2.6920255,
4951100888,42.8428070,-2.6921623,
4951100951,42.8423820,-2.6922464,
4951100956,42.8425872,-2.6922095,
4951101009,42.8439052,-2.6919468,
4951101126,42.8441260,-2.6918708,
4953008426,48.6702277,9.0469319,
4953008427,48.6702693,9.0468658,
4953008428,48.6702321,9.0468219,
4957872239,48.5491014,9.0028238,
4957872240,48.5492097,9.0026924,
5031284708,48.4468677,-123.4944742,
5034873265,48.8855083,9.1631074,
5083336785,52.9198426,14.5338507,Mamutowiec
5111605283,48.5144572,-2.7672851,
5111881544,52.1534067,-0.7030981,
5111881545,52.1535211,-0.7031022,
5180497642,51.7572395,-0.5737071,
5184710063,53.0300156,6.7142098,
5184710064,53.0299735,6.7141293,
5184710065,53.0299479,6.7140381,
5184710066,53.0300477,6.7143010,
5184732075,53.0299202,6.7139482,
5184732076,53.0298750,6.7138517,
5197211863,50.5607487,5.6920827,
5198900884,51.7549839,-0.5840054,
5200986737,52.3436866,4.9431159,
5204132306,48.8171863,2.1078392,
5214795639,48.6941066,1.8529719,Séquoia Géant
5223552327,51.7578484,-0.5795949,
5238130510,51.3139067,9.4088491,
5238130514,51.3139362,9.4089293,
5246245351,45.1631541,5.7069762,
5246248689,45.1664667,5.7335885,
5246248691,45.1663744,5.7335287,
