latitude,longitude,label,link
http://www.wikidata.org/entity/Q17640842,Point(-0.155964 51.2802),Earthworks of Surrey Iron Railway
http://www.wikidata.org/entity/Q17641730,Point(-1.72262 52.7547),Earthworks
http://www.wikidata.org/entity/Q17645288,Point(-2.19983 50.8826),Earthworks on site of manor house
http://www.wikidata.org/entity/Q17642275,Point(-2.48245 50.8444),Earthwork in Dogbury Plantation
http://www.wikidata.org/entity/Q17643815,Point(-1.89308 55.4428),Earthwork at Crawley Tower
http://www.wikidata.org/entity/Q7334939,Point(-2.27371 50.8764),Ringmoor
http://www.wikidata.org/entity/Q17641506,Point(0.114752 52.2131),Civil War earthworks at the Castle
http://www.wikidata.org/entity/Q17642589,Point(-4.62991 50.7084),Earthwork on Hill Down
http://www.wikidata.org/entity/Q17641961,Point(-2.43691 51.1919),Earthwork
http://www.wikidata.org/entity/Q17644311,Point(-0.631047 52.6109),Earthwork in Morcott Spinney
http://www.wikidata.org/entity/Q17642852,Point(-2.4647 54.4802),Earthworks at Little Asby
http://www.wikidata.org/entity/Q17642239,Point(-2.74109 51.2988),Gorsey Bigbury earth circle and round barrow near Longwood
http://www.wikidata.org/entity/Q17643189,Point(-1.84911 51.1214),Earthwork
http://www.wikidata.org/entity/Q1349531,Point(11.0377 48.4148),Q1349531
http://www.wikidata.org/entity/Q17643017,Point(-0.0815715 50.8912),Earthwork near Horseshoe Plantationtamer
http://www.wikidata.org/entity/Q2175277,Point(7.27767 47.117107),Goldhubel - medieval castle site
http://www.wikidata.org/entity/Q17640942,Point(-0.0289355 51.3092),Earthworks in Henley Wood
http://www.wikidata.org/entity/Q17643586,Point(-1.8492 51.3844),Earthwork enclosure
http://www.wikidata.org/entity/Q17641354,Point(0.393439 51.2318),Earthwork in Milbay's Wood
http://www.wikidata.org/entity/Q17645326,Point(-2.32796 50.691),Earthwork in Bowley's Plantation
http://www.wikidata.org/entity/Q17641961,Point(-2.437 51.1918),Earthwork
http://www.wikidata.org/entity/Q17642685,Point(-2.45046 54.5651),Earthwork
http://www.wikidata.org/entity/Q17643388,Point(-1.14886 53.6023),Earthworks on Sutton Common
http://www.wikidata.org/entity/Q17641649,Point(-0.592981 51.8319),Earthwork at Wards Coombe
http://www.wikidata.org/entity/Q17641350,Point(-5.13725 50.0642),Earthwork
http://www.wikidata.org/entity/Q17643307,Point(-1.9183 51.0151),Earthworks
http://www.wikidata.org/entity/Q17642781,Point(-0.189695 52.3284),Earthwork on Mill Common
http://www.wikidata.org/entity/Q17641544,Point(-5.16326 50.029),Earthwork
